business_id,cool,funny,stars,useful,review_length,Coffee/Dessert,Food/Atmosphere,Food/Service,Wait Time,Mexican Food,Breakfast,polarity,subjectivity,restaurant_age,review_count
-4g68Hwm892_KPUuW5g1_Q,0.325,0.475,2.675,0.675,91.425,0.0,0.25,0.125,0.575,0.0,0.05,0.12633446636861817,0.5506893495352203,6.695890410958904,6.695890410958904
-4w2eZqQJcS-UNuB1lCPFA,0.25,0.0,3.25,0.25,61.5,0.0,0.0,0.0,0.75,0.0,0.25,0.22326814058956915,0.6672858402620307,2.7424657534246575,2.7424657534246575
-6h3K1hj0d4DRcZNUtHDuw,0.36160714285714285,0.32589285714285715,3.658482142857143,0.5959821428571429,113.61607142857143,0.0,0.5848214285714286,0.09598214285714286,0.31026785714285715,0.0,0.008928571428571428,0.31486171677591884,0.6524520843258543,8.663013698630136,8.663013698630136
-6tvduBzjLI1ISfs3F_qTg,0.3960292580982236,0.3490073145245559,3.889237199582027,0.8369905956112853,97.68234064785788,0.0010449320794148381,0.6102403343782654,0.10762800417972831,0.24346917450365727,0.03343782654127482,0.0041797283176593526,0.327137900893055,0.641941658098328,4.586301369863014,4.586301369863014
-79cl_yASWXiv7RmzirNxA,0.17647058823529413,0.29411764705882354,3.0588235294117645,0.8823529411764706,105.3529411764706,0.0,0.23529411764705882,0.29411764705882354,0.47058823529411764,0.0,0.0,0.2592187378797673,0.6162541442217911,1.7643835616438357,1.7643835616438357
-7HB0UjguXW8csOH9svG4Q,0.05714285714285714,0.14285714285714285,1.8285714285714285,0.34285714285714286,92.48571428571428,0.0,0.08571428571428572,0.0,0.8285714285714286,0.0,0.08571428571428572,-0.022842133065347346,0.5414000363613459,7.043835616438356,7.043835616438356
-7d3UqQYYcBxbDH2do86sg,0.24,0.1,3.34,0.6,88.7,0.0,0.22,0.26,0.34,0.0,0.18,0.23680388646315248,0.6081534241620706,1.5178082191780822,1.5178082191780822
-8QlV3b_9H4BAh6LgMIr1g,0.2706422018348624,0.3669724770642202,4.245412844036697,0.7935779816513762,73.27981651376147,0.0,0.1743119266055046,0.5275229357798165,0.19724770642201836,0.0,0.10091743119266056,0.33138221770857923,0.6929028811595641,3.632876712328767,3.632876712328767
-9eNGMp8XiygI8t8QFuFWw,0.41568627450980394,0.3686274509803922,3.6745098039215685,1.1647058823529413,145.25098039215686,0.00392156862745098,0.5764705882352941,0.054901960784313725,0.36470588235294116,0.0,0.0,0.303893259448816,0.6381717419404768,10.652054794520549,10.652054794520549
-9nai28tnoylwViuJVrYEQ,0.44902912621359226,0.42961165048543687,3.5485436893203883,1.3131067961165048,138.87135922330097,0.0,0.6529126213592233,0.043689320388349516,0.29854368932038833,0.0,0.0048543689320388345,0.29323363686660403,0.6300813557549826,7.427397260273972,7.427397260273972
-9xZZLLxuQabvBDODqpM-g,0.07692307692307693,0.0,4.6923076923076925,0.38461538461538464,94.76923076923077,0.0,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.0,0.0,0.436094049799407,0.6830976364904937,1.104109589041096,1.104109589041096
-Bdw-5H5C4AYSMGnAvmnzw,1.1789077212806027,0.7627118644067796,4.340866290018832,1.8794726930320151,143.46704331450096,0.003766478342749529,0.7702448210922788,0.07156308851224105,0.1224105461393597,0.0,0.032015065913371,0.3172626229110356,0.6595104244194346,9.128767123287671,9.128767123287671
-Bo1rsE6Mfn0wdqnIj3GSA,0.6666666666666666,0.0,4.666666666666667,0.0,82.66666666666667,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3216931216931217,0.6689153439153439,0.8246575342465754,0.8246575342465754
-BrMNg4MbpftOUTjOMVp9g,0.5087719298245614,0.2982456140350877,3.675438596491228,0.9298245614035088,98.57894736842105,0.0,0.18421052631578946,0.40350877192982454,0.3684210526315789,0.008771929824561403,0.03508771929824561,0.22614605388484374,0.6485849487189105,2.526027397260274,2.526027397260274
-BxWyEIQ6wypT-37MzZizQ,1.1307901907356948,0.9754768392370572,3.8365122615803813,1.6130790190735695,119.94822888283379,0.005449591280653951,0.7193460490463215,0.07901907356948229,0.1771117166212534,0.0,0.01907356948228883,0.28122639161244606,0.634504658577994,11.643835616438356,11.643835616438356
-CBZRTYGcksmshymcD5iMA,0.0,0.0,5.0,0.0,149.33333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.36136363636363633,0.7599728049728048,0.12876712328767123,0.12876712328767123
-CfFjcCcGGDM9MVH_d42RQ,0.1115702479338843,0.15702479338842976,3.772727272727273,0.5619834710743802,88.4297520661157,0.0,0.5495867768595041,0.18181818181818182,0.2603305785123967,0.0,0.008264462809917356,0.31108128358710757,0.6507221717203064,2.6794520547945204,2.6794520547945204
-Dnh48f029YNugtMKkkI-Q,0.6717724288840262,0.48358862144420134,4.131291028446389,1.3172866520787747,116.18161925601751,0.002188183807439825,0.6192560175054704,0.12035010940919037,0.21663019693654267,0.0,0.04157549234135667,0.3258968868643878,0.6191794469995512,9.189041095890412,9.189041095890412
-Du1WSRseqUXbCt_K-D-ww,0.3333333333333333,0.4666666666666667,3.6,0.43333333333333335,95.56666666666666,0.0,0.13333333333333333,0.3,0.43333333333333335,0.0,0.13333333333333333,0.22887159768668575,0.5961733810176835,9.068493150684931,9.068493150684931
-F5mm0-YeCI7viSiOwVAAw,0.3224489795918367,0.23673469387755103,4.0,0.746938775510204,89.5469387755102,0.004081632653061225,0.21224489795918366,0.10612244897959183,0.2816326530612245,0.0,0.39591836734693875,0.30578619821135944,0.6165730622726356,10.306849315068494,10.306849315068494
-FLnsWAa4AGEW4NgE8Fqew,0.5295454545454545,0.44886363636363635,3.753409090909091,0.8613636363636363,99.95,0.013636363636363636,0.4011363636363636,0.13068181818181818,0.34545454545454546,0.003409090909090909,0.10568181818181818,0.3102763444379606,0.6132873459911259,12.145205479452056,12.145205479452056
-FrgepJj0h-OWU1CupUrOQ,0.0625,0.3229166666666667,3.3541666666666665,1.0833333333333333,92.38541666666667,0.0,0.40625,0.14583333333333334,0.3958333333333333,0.010416666666666666,0.041666666666666664,0.2104165936325423,0.6268988509185549,7.810958904109589,7.810958904109589
-FyfimfMvvOcMT7Cr4q2Aw,0.0,0.0,4.0,0.3333333333333333,51.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3471013708513708,0.6936183261183261,5.221917808219178,5.221917808219178
-GUi0xyzwT9KJPS0v96dRA,1.25,1.6071428571428572,2.3214285714285716,2.4285714285714284,113.92857142857143,0.0,0.07142857142857142,0.10714285714285714,0.7857142857142857,0.0,0.03571428571428571,0.06103752239225342,0.5702050642313524,9.161643835616438,9.161643835616438
-Gy0BAMgRN4sGlY7theqxQ,1.5604395604395604,1.098901098901099,4.21978021978022,1.8131868131868132,86.64835164835165,0.01098901098901099,0.5824175824175825,0.14285714285714285,0.23076923076923078,0.0,0.03296703296703297,0.3348553759092502,0.6063071645833022,2.293150684931507,2.293150684931507
-H1-IzxW6CXmjhmF5F6iMA,0.06896551724137931,0.1724137931034483,3.2758620689655173,1.1379310344827587,93.65517241379311,0.0,0.20689655172413793,0.5517241379310345,0.20689655172413793,0.0,0.034482758620689655,0.14617388614409405,0.5792844132546694,1.106849315068493,1.106849315068493
-HO8ejDGgvj_Guw3R6lH1g,0.18181818181818182,0.0,3.4545454545454546,0.45454545454545453,72.9090909090909,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.6363636363636364,0.0,0.0,0.25420110192837464,0.5968465499147318,4.671232876712328,4.671232876712328
-HbTh_spJOeyEbdj4geK2Q,0.14285714285714285,0.14285714285714285,2.857142857142857,0.2857142857142857,91.85714285714286,0.0,0.0,0.0,1.0,0.0,0.0,-0.0735790853137792,0.5854673727632911,7.854794520547945,7.854794520547945
-HfeXGN4O83x8P4rZc-_kQ,1.0,0.75,1.0,1.25,77.25,0.0,0.0,0.0,1.0,0.0,0.0,-0.303298611111111,0.6567708333333333,3.8273972602739725,3.8273972602739725
-Ht7HiGBox8lS1Y8IPjO8g,0.6368563685636857,0.4051490514905149,3.9850948509485096,1.1666666666666667,117.0650406504065,0.005420054200542005,0.6395663956639567,0.11246612466124661,0.2127371273712737,0.0,0.02981029810298103,0.331785218040785,0.6580057579497766,10.375342465753425,10.375342465753425
-ITj6Pu8Gdw8MmLf0XBEKQ,0.43952802359882004,0.40412979351032446,3.8436578171091447,1.0412979351032448,93.54572271386431,0.0,0.6519174041297935,0.18584070796460178,0.15634218289085547,0.0,0.0058997050147492625,0.2953152372971003,0.6127194659723076,5.802739726027397,5.802739726027397
-IZvuqxekWEvJqDw308daQ,0.5314285714285715,0.3942857142857143,3.5485714285714285,0.8171428571428572,71.71428571428571,0.011428571428571429,0.22857142857142856,0.2,0.3942857142857143,0.10857142857142857,0.05714285714285714,0.24860110477295683,0.594296206118528,9.391780821917807,9.391780821917807
-Iu6EwsbZQZY8HTBN853Iw,0.36363636363636365,0.2727272727272727,3.272727272727273,0.5454545454545454,74.9090909090909,0.0,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.0,0.0,0.1437914862914863,0.5176401772830345,6.890410958904109,6.890410958904109
-J-d5x84RuyLNiUzOhO_6A,0.64,0.68,2.72,0.76,89.2,0.04,0.08,0.04,0.72,0.0,0.12,0.13906429859822717,0.6333497918747919,10.70958904109589,10.70958904109589
-JwSuDqyFILFJmVpjrVbwA,0.36929460580912865,0.35269709543568467,3.4398340248962658,0.970954356846473,92.04564315352697,0.0,0.5435684647302904,0.07053941908713693,0.37344398340248963,0.0,0.012448132780082987,0.22903660062019307,0.6177331482797925,10.4,10.4
-JzL9Xkx42k82uKSy3X5Zw,0.8333333333333334,0.2222222222222222,4.62962962962963,0.9444444444444444,62.74074074074074,0.018518518518518517,0.37037037037037035,0.25925925925925924,0.1111111111111111,0.0,0.24074074074074073,0.3759302624244753,0.6487957813430524,2.4575342465753423,2.4575342465753423
-K3kqmykKlhlB4arCsLHOw,0.2037037037037037,0.7685185185185185,2.8333333333333335,2.0277777777777777,81.45370370370371,0.0,0.10185185185185185,0.19444444444444445,0.5,0.0,0.2037037037037037,0.10287312360265173,0.6247028249394824,5.63013698630137,5.63013698630137
-KIdCJnkt5N8rnnmWR5MQg,0.3473684210526316,0.3736842105263158,3.557894736842105,0.8578947368421053,83.48421052631579,0.0,0.17894736842105263,0.1736842105263158,0.41578947368421054,0.0,0.23157894736842105,0.23605367911200267,0.6075554432932422,11.446575342465753,11.446575342465753
-MUn9i6htSMJUFXxToaBVg,0.4117647058823529,2.8823529411764706,1.8235294117647058,3.588235294117647,84.88235294117646,0.0,0.4117647058823529,0.0,0.5882352941176471,0.0,0.0,0.12485057154174803,0.5322532179149827,9.421917808219177,9.421917808219177
-Ma5JqzuI_3xIAtpNJfQ2g,0.20588235294117646,0.12941176470588237,4.241176470588235,0.7294117647058823,81.31176470588235,0.0,0.16470588235294117,0.5529411764705883,0.21764705882352942,0.0,0.06470588235294118,0.3499116031722809,0.6658196790988269,4.317808219178082,4.317808219178082
-MuatiMmslPOvk9kOMyjkA,0.47478991596638653,0.40336134453781514,3.9453781512605044,1.2016806722689075,100.65966386554622,0.0,0.47478991596638653,0.16806722689075632,0.25630252100840334,0.0,0.10084033613445378,0.3403716529097766,0.6643379714615925,9.578082191780823,9.578082191780823
-NfdQz7Pesvthek59uGl8Q,0.125,0.125,2.625,0.6875,117.5,0.0,0.125,0.0,0.8125,0.0,0.0625,0.07860175293152269,0.5209864132683274,6.0,6.0
-OOVJcc1-qOUqI9131u0gw,0.4375,0.2916666666666667,3.1145833333333335,1.1770833333333333,81.625,0.0,0.28125,0.16666666666666666,0.4895833333333333,0.03125,0.03125,0.2314431127028341,0.604511244550041,6.156164383561644,6.156164383561644
-OjKVujPWqfbQJRg_WcZTg,0.1111111111111111,0.1111111111111111,3.9444444444444446,0.5555555555555556,76.94444444444444,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.305646207297993,0.6104524741131885,9.893150684931507,9.893150684931507
-Oj_rs84KRFOTtbeQXPB7Q,0.8181818181818182,0.5272727272727272,3.2181818181818183,1.6727272727272726,118.47272727272727,0.0,0.43636363636363634,0.23636363636363636,0.3,0.0,0.02727272727272727,0.19361160398658273,0.6142561006382694,10.443835616438356,10.443835616438356
-OmQXmGomWfJNi449Uh99g,0.0,0.0,1.0,0.6666666666666666,79.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,-0.25740740740740736,0.7227513227513227,1.673972602739726,1.673972602739726
-OuTv9a9_MabQjyiZx2Stw,0.5454545454545454,0.36363636363636365,2.6363636363636362,0.5454545454545454,59.54545454545455,0.0,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.16264726345083488,0.507079983508555,2.5123287671232877,2.5123287671232877
-PARO4rKPyOBgra18yANYQ,0.23529411764705882,0.3235294117647059,2.764705882352941,0.8529411764705882,87.26470588235294,0.0,0.5294117647058824,0.08823529411764706,0.35294117647058826,0.0,0.029411764705882353,0.18683058979796496,0.5659068784925186,5.608219178082192,5.608219178082192
-PJgh1XoQBMnnSgg6MhmMA,0.3235294117647059,0.4411764705882353,3.4705882352941178,0.9117647058823529,96.61764705882354,0.0,0.029411764705882353,0.6764705882352942,0.2647058823529412,0.0,0.029411764705882353,0.11766158873399966,0.5885550718037547,4.997260273972603,4.997260273972603
-PUPEpMsjBjk_rX5lFaWng,0.6401869158878505,0.4392523364485981,4.228971962616822,1.4018691588785046,94.43457943925233,0.0,0.6308411214953271,0.19626168224299065,0.1542056074766355,0.0,0.018691588785046728,0.3728151998871817,0.6533316767288613,10.917808219178083,10.917808219178083
-PbCfkydmvuNcG9VG_ixkQ,0.3185840707964602,0.3185840707964602,4.123893805309734,0.8053097345132744,73.34513274336283,0.0,0.1504424778761062,0.5486725663716814,0.17699115044247787,0.0,0.12389380530973451,0.3425504229424754,0.6700714156357059,1.326027397260274,1.326027397260274
-Q8F0KbFIK3m3VeGXoCDEA,0.2746268656716418,0.2417910447761194,4.1850746268656716,0.5402985074626866,86.77014925373135,0.0,0.15223880597014924,0.6298507462686567,0.208955223880597,0.0,0.008955223880597015,0.3268451855273492,0.6350094584935959,10.92876712328767,10.92876712328767
-QIQLK8RR6rl7v19cAQQHg,0.7225806451612903,0.7225806451612903,3.503225806451613,1.2129032258064516,103.43225806451613,0.0,0.2645161290322581,0.0967741935483871,0.4258064516129032,0.0064516129032258064,0.2064516129032258,0.21309645970235278,0.5950434242605366,10.772602739726027,10.772602739726027
-RN70NJDP02wVcrg5yPO8Q,0.5818181818181818,0.43636363636363634,3.9272727272727272,1.0909090909090908,70.21818181818182,0.0,0.7272727272727273,0.01818181818181818,0.23636363636363636,0.0,0.01818181818181818,0.255306410291036,0.6110414535101321,3.265753424657534,3.265753424657534
-RYIKWBSTaJ21B2UMyzI-Q,0.41762452107279696,0.36398467432950193,3.0191570881226055,1.0613026819923372,111.13409961685824,0.0038314176245210726,0.4789272030651341,0.06513409961685823,0.4367816091954023,0.0,0.01532567049808429,0.23193297639873883,0.6255129997070931,4.101369863013699,4.101369863013699
-TVXOYL6kvKP1uW6ND9PIg,0.43478260869565216,0.21739130434782608,3.0869565217391304,0.782608695652174,68.21739130434783,0.0,0.08695652173913043,0.17391304347826086,0.5652173913043478,0.0,0.17391304347826086,0.17977673896152158,0.5752321832756615,6.528767123287671,6.528767123287671
-UM5wXw2scKFW6QHchBL4Q,0.2222222222222222,0.2222222222222222,2.7777777777777777,0.3333333333333333,80.77777777777777,0.0,0.2222222222222222,0.1111111111111111,0.6111111111111112,0.0,0.05555555555555555,0.17816221550348532,0.5746857880141611,7.586301369863014,7.586301369863014
-UXH_mn5SLip3MMiaGM69g,0.0,0.0,5.0,0.0,80.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3418700897867564,0.6273884680134681,0.7342465753424657,0.7342465753424657
-Ut87cwGFsO3444Rd11p0Q,0.3968253968253968,0.6349206349206349,3.3968253968253967,1.0476190476190477,75.5079365079365,0.0,0.25396825396825395,0.15873015873015872,0.4603174603174603,0.07936507936507936,0.047619047619047616,0.20343333365283187,0.5924689338439221,8.347945205479451,8.347945205479451
-WjQWbAIGyJE4vYJYUZjSQ,0.4,0.8,2.2,4.0,108.2,0.0,0.4,0.0,0.4,0.0,0.2,0.03332479338842975,0.6093784511784512,5.684931506849315,5.684931506849315
-Wxje8_M3S-0wIwdub9Kug,0.36363636363636365,0.3181818181818182,1.8181818181818181,0.7272727272727273,122.18181818181819,0.0,0.045454545454545456,0.045454545454545456,0.9090909090909091,0.0,0.0,-0.010708974432963507,0.5502674643314401,4.83013698630137,4.83013698630137
-X61Cipa9OOtY7ZnDw_f4A,0.0,0.0,3.6666666666666665,0.7777777777777778,110.33333333333333,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.17871539268702072,0.6062974486396946,2.372602739726027,2.372602739726027
-YR7K3rw6VAQ1-MjslvsoQ,0.35333333333333333,0.8266666666666667,3.2133333333333334,1.18,93.8,0.0,0.4066666666666667,0.19333333333333333,0.3933333333333333,0.0,0.006666666666666667,0.20221815860104897,0.6199937883693969,11.32876712328767,11.32876712328767
-YUq9cyBDncEIDf5aUEGhw,0.16216216216216217,0.2702702702702703,4.027027027027027,0.8108108108108109,66.13513513513513,0.05405405405405406,0.35135135135135137,0.21621621621621623,0.24324324324324326,0.02702702702702703,0.10810810810810811,0.39518833970538514,0.6124558372853828,7.778082191780822,7.778082191780822
-YVwkl4DBH1gnxxsJtxELg,0.2857142857142857,0.42857142857142855,3.142857142857143,1.2857142857142858,109.85714285714286,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0.015157653193367485,0.6858562469276756,9.553424657534247,9.553424657534247
-ZBfr1BHvArFp1d6XH8jOQ,0.8781204111600588,0.566813509544787,4.3509544787077825,1.1350954478707782,90.67400881057269,0.0014684287812041115,0.5330396475770925,0.19530102790014683,0.19530102790014683,0.0,0.07488986784140969,0.3274709279490595,0.6369233014999248,7.616438356164384,7.616438356164384
-_5dPMqd2-dZh8xSSmw3Ag,0.3157894736842105,0.3157894736842105,2.5789473684210527,0.7894736842105263,72.84210526315789,0.0,0.10526315789473684,0.15789473684210525,0.6842105263157895,0.0,0.05263157894736842,0.03050900610111136,0.5978536197395845,10.427397260273972,10.427397260273972
-_hk47bgWLbX0SfvBUkoPQ,0.3333333333333333,0.4057971014492754,3.1594202898550723,1.173913043478261,102.89855072463769,0.0,0.391304347826087,0.14492753623188406,0.37681159420289856,0.0,0.08695652173913043,0.2253490888614372,0.6202254049258182,10.624657534246575,10.624657534246575
-_v2it0tjfDriFqN-FGpIg,0.2222222222222222,0.5555555555555556,2.8518518518518516,0.6666666666666666,70.22222222222223,0.0,0.1111111111111111,0.18518518518518517,0.6666666666666666,0.0,0.037037037037037035,0.17938719679791112,0.6549713317416137,8.495890410958904,8.495890410958904
-_yAaFHx0e1ZqmuHTtqnFA,0.4891304347826087,0.25,4.163043478260869,1.1304347826086956,85.33695652173913,0.0,0.34782608695652173,0.29347826086956524,0.2826086956521739,0.0,0.07608695652173914,0.3384580778915185,0.6146521233444808,1.36986301369863,1.36986301369863
-aGDIa9q_1alWtiLIlpjxw,0.53125,0.5,3.4375,2.65625,154.34375,0.0625,0.28125,0.34375,0.21875,0.0,0.09375,0.18847154962338802,0.5834421325514523,6.632876712328767,6.632876712328767
-aqb_GgAbEIOdhbY0UDKog,0.5904761904761905,0.3333333333333333,3.9904761904761905,1.0095238095238095,122.87619047619047,0.0,0.6666666666666666,0.08571428571428572,0.2,0.009523809523809525,0.0380952380952381,0.3261056518074135,0.6370061189516061,7.482191780821918,7.482191780821918
-bMZCfTK7fxFaURynKpBMA,0.5,0.31221719457013575,4.352941176470588,1.088235294117647,101.69004524886878,0.0,0.6990950226244343,0.16968325791855204,0.09049773755656108,0.02262443438914027,0.01809954751131222,0.3494853027914691,0.6231474352055015,10.424657534246576,10.424657534246576
-bd4BQcl1ekgo7avaFngIw,0.44485294117647056,0.33088235294117646,3.7169117647058822,1.161764705882353,118.07904411764706,0.01838235294117647,0.4632352941176471,0.10110294117647059,0.35294117647058826,0.001838235294117647,0.0625,0.2907298565954722,0.6262624605122948,3.3589041095890413,3.3589041095890413
-cBQKodqi77Q0vk-9iDvQA,0.4946236559139785,0.5483870967741935,3.467741935483871,0.8709677419354839,90.08064516129032,0.0,0.42473118279569894,0.08064516129032258,0.489247311827957,0.0,0.005376344086021506,0.2635937929497358,0.6207868675776489,10.824657534246576,10.824657534246576
-dIguFQ4Q7pFV55JtzN48g,0.4,0.34444444444444444,2.8555555555555556,0.9444444444444444,94.18888888888888,0.011111111111111112,0.16666666666666666,0.07777777777777778,0.4777777777777778,0.0,0.26666666666666666,0.1984346430703127,0.6107699311456448,1.9643835616438357,1.9643835616438357
-dhuOV5E2-H0K39ez58K9A,2.0,1.7142857142857142,2.4761904761904763,2.0,104.04761904761905,0.0,0.19047619047619047,0.047619047619047616,0.7142857142857143,0.0,0.047619047619047616,0.06166894469689501,0.6072429904765011,8.8,8.8
-eFgzQuE3mKYuegdC2bhAQ,0.03389830508474576,0.1016949152542373,1.5593220338983051,0.2711864406779661,93.35593220338983,0.0,0.01694915254237288,0.01694915254237288,0.9491525423728814,0.0,0.01694915254237288,-0.0809777553655429,0.5705952865523338,4.249315068493151,4.249315068493151
-eoeNEsPZ5-Fookdtr8vBw,0.45901639344262296,0.5245901639344263,4.114754098360656,0.9016393442622951,74.57377049180327,0.0,0.7540983606557377,0.01639344262295082,0.21311475409836064,0.0,0.01639344262295082,0.3357071356068056,0.6281715784885361,8.419178082191781,8.419178082191781
-exE739XC1NqZTJKjs83bg,1.4285714285714286,1.0,3.2142857142857144,1.8571428571428572,159.78571428571428,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,0.0,0.22834803556279049,0.5651385575133805,8.224657534246575,8.224657534246575
-exEWEQ3iSMVC-QUP_ycPQ,0.078125,0.0625,4.875,0.40625,61.984375,0.0,0.40625,0.359375,0.1875,0.0,0.046875,0.375363515710893,0.6918682752329515,1.5616438356164384,1.5616438356164384
-fSW_9x8c_wTm1zS4dz3rw,0.3473053892215569,0.23952095808383234,4.640718562874252,0.8323353293413174,53.55688622754491,0.19760479041916168,0.2275449101796407,0.2634730538922156,0.2155688622754491,0.0,0.09580838323353294,0.39553814804538323,0.6140863615014097,5.583561643835616,5.583561643835616
-faYl3ejjjm7ciR_j1ke7A,0.2818181818181818,0.5636363636363636,3.081818181818182,0.7818181818181819,123.83636363636364,0.0,0.2545454545454545,0.14545454545454545,0.5272727272727272,0.0,0.07272727272727272,0.21615173537039956,0.6138369125452247,11.849315068493151,11.849315068493151
-fbn41vLse9LoEj72x_BTA,0.0,0.0,2.375,0.125,87.625,0.0,0.0,0.25,0.5,0.0,0.25,-0.09542546986743414,0.5625625490580848,2.243835616438356,2.243835616438356
-gTX7XKGOntF2FQ1EDxHpA,0.92,0.96,1.4,1.4,62.4,0.0,0.04,0.0,0.88,0.0,0.08,-0.14821648341076915,0.6369045458774029,4.86027397260274,4.86027397260274
-gcS8S7aiHTwYROMC5QP5A,0.4262295081967213,0.47540983606557374,3.081967213114754,0.5901639344262295,90.52459016393442,0.0,0.11475409836065574,0.14754098360655737,0.6557377049180327,0.0,0.08196721311475409,0.12108789375399696,0.6076828448730518,8.391780821917807,8.391780821917807
-hMdEBaeky47g4D8-0Xl3Q,0.18072289156626506,0.18072289156626506,3.072289156626506,1.3373493975903614,127.89156626506023,0.0,0.4939759036144578,0.03614457831325301,0.46987951807228917,0.0,0.0,0.24643951202952058,0.6453645804723432,9.147945205479452,9.147945205479452
-hq09PjRpGcx4XXhrqh5xw,0.5,0.40869565217391307,3.6869565217391305,0.9304347826086956,98.26086956521739,0.0,0.18695652173913044,0.46956521739130436,0.24782608695652175,0.0,0.09565217391304348,0.2504024172214299,0.6280755466690102,11.016438356164384,11.016438356164384
-i0DZp5-KT54MpqvREmqXQ,0.4647887323943662,0.352112676056338,3.6338028169014085,0.8732394366197183,102.59154929577464,0.0,0.2112676056338028,0.38028169014084506,0.2535211267605634,0.0,0.15492957746478872,0.2873859353315546,0.6412573386130297,4.5698630136986305,4.5698630136986305
-iPc_YSSqvM1CpZxxeUTXw,0.7745098039215687,0.5980392156862745,3.588235294117647,1.3823529411764706,104.65686274509804,0.00980392156862745,0.3137254901960784,0.17647058823529413,0.4117647058823529,0.0,0.08823529411764706,0.23887487646486855,0.6041386377697125,10.791780821917808,10.791780821917808
